Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Hospital Type,Hospital Ownership,Emergency Services
61306,LINCOLN COMMUNITY HOSPITAL,111 6TH ST,HUGO,CO,80821,LINCOLN,Critical Access Hospitals,Voluntary non-profit - Other,Yes
61307,RANGELY DISTRICT HOSPITAL,225 EAGLE CREST DR,RANGELY,CO,81648,RIO BLANCO,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61308,SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,19021 US HIGHWAY 285,LA JARA,CO,81140,CONEJOS,Critical Access Hospitals,Voluntary non-profit - Private,Yes
61309,WRAY COMMUNITY DISTRICT HOSPITAL,1017 WEST 7TH STREET,WRAY,CO,80758,YUMA,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61310,SEDGWICK COUNTY MEMORIAL HOSPITAL,900 CEDAR STREET,JULESBURG,CO,80737,SEDGWICK,Critical Access Hospitals,Government - Local,No
61311,SOUTHEAST COLORADO HOSPITAL,373 E TENTH AVE,SPRINGFIELD,CO,81073,BACA,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61312,ESTES PARK MEDICAL CENTER,555 PROSPECT AVENUE,ESTES PARK,CO,80517,LARIMER,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61313,KIT CARSON COUNTY MEMORIAL HOSPITAL,286 - 16TH STREET,BURLINGTON,CO,80807,KIT CARSON,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61314,"MEMORIAL HOSPITAL, THE",750 HOSPITAL LOOP,CRAIG,CO,81625,MOFFAT,Critical Access Hospitals,Government - Local,Yes
61315,YUMA DISTRICT HOSPITAL,1000 WEST 8TH AVENUE,YUMA,CO,80759,YUMA,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61316,SPANISH PEAKS REGIONAL HEALTH CENTER,23500 US HWY 160,WALSENBURG,CO,81089,HUERFANO,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61317,GRAND RIVER MEDICAL CENTER,501 AIRPORT ROAD,RIFLE,CO,81650,GARFIELD,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61318,MIDDLE PARK MEDICAL CENTER,214 SOUTH 4TH STREET,KREMMLING,CO,80459,GRAND,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61319,ST VINCENT GENERAL HOSPITAL DISTRICT,822 W 4TH STREET,LEADVILLE,CO,80461,LAKE,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61320,GUNNISON VALLEY HOSPITAL,711 NORTH TAYLOR STREET,GUNNISON,CO,81230,GUNNISON,Critical Access Hospitals,Government - Local,Yes
61321,MT SAN RAFAEL HOSPITAL,410 BENEDICTA AVENUE,TRINIDAD,CO,81082,LAS ANIMAS,Critical Access Hospitals,Voluntary non-profit - Private,Yes
61322,HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,1000 RUSH DRIVE,SALIDA,CO,81201,CHAFFEE,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61323,PROWERS MEDICAL CENTER,401 KENDALL DRIVE,LAMAR,CO,81052,PROWERS,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61324,ASPEN VALLEY HOSPITAL,401 CASTLE CREEK ROAD,ASPEN,CO,81611,PITKIN,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61325,PIONEERS MEDICAL CENTER,100 PIONEERS MEDICAL CENTER DRIVE,MEEKER,CO,81641,RIO BLANCO,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61326,UCHEALTH PIKES PEAK REGIONAL HOSPITAL,16420 W HIGHWAY 24,WOODLAND PARK,CO,80863,TELLER,Critical Access Hospitals,Voluntary non-profit - Private,Yes
61327,SOUTHWEST MEMORIAL HOSPITAL,1311 N MILDRED RD,CORTEZ,CO,81321,MONTEZUMA,Critical Access Hospitals,Voluntary non-profit - Private,Yes
61328,PAGOSA SPRINGS MEDICAL CENTER,95 SOUTH PAGOSA BOULEVARD,PAGOSA SPRINGS,CO,81147,ARCHULETA,Critical Access Hospitals,Government - Hospital District or Authority,Yes
61336,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,1100 CARSON AVENUE,LA JUNTA,CO,81050,OTERO,Critical Access Hospitals,Voluntary non-profit - Private,Yes
61343,KEEFE MEMORIAL HOSPITAL,602 N 6TH W ST,CHEYENNE WELLS,CO,80810,CHEYENNE,Critical Access Hospitals,Government - Hospital District or Authority,Yes
63301,CHILDRENS HOSPITAL COLORADO,13123 EAST 16TH AVENUE,AURORA,CO,80045,ADAMS,Childrens,Voluntary non-profit - Private,Yes
70002,ST FRANCIS HOSPITAL & MEDICAL CENTER,114 WOODLAND STREET,HARTFORD,CT,6105,HARTFORD,Acute Care Hospitals,Voluntary non-profit - Church,Yes
70003,DAY KIMBALL HOSPITAL,320 POMFRET STREET,PUTNAM,CT,6260,WINDHAM,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70004,SHARON HOSPITAL,50 HOSPITAL HILL ROAD,SHARON,CT,6069,LITCHFIELD,Acute Care Hospitals,Proprietary,Yes
70005,WATERBURY HOSPITAL,64 ROBBINS ST,WATERBURY,CT,6721,NEW HAVEN,Acute Care Hospitals,Proprietary,Yes
70006,STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,STAMFORD,CT,6904,FAIRFIELD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70007,LAWRENCE & MEMORIAL HOSPITAL,365 MONTAUK AVE,NEW LONDON,CT,6320,NEW LONDON,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70008,JOHNSON MEMORIAL HOSPITAL,201 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT,6076,TOLLAND,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70010,BRIDGEPORT HOSPITAL,267 GRANT STREET,BRIDGEPORT,CT,6610,FAIRFIELD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70011,CHARLOTTE HUNGERFORD HOSPITAL,540 LITCHFIELD ST,TORRINGTON,CT,6790,LITCHFIELD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70012,ROCKVILLE GENERAL HOSPITAL,31 UNION ST,ROCKVILLE,CT,6066,TOLLAND,Acute Care Hospitals,Proprietary,Yes
70016,SAINT MARY'S HOSPITAL,56 FRANKLIN STEET,WATERBURY,CT,6706,NEW HAVEN,Acute Care Hospitals,Voluntary non-profit - Other,Yes
70017,MIDSTATE MEDICAL CENTER,435 LEWIS AVENUE,MERIDEN,CT,6450,NEW HAVEN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70018,GREENWICH HOSPITAL ASSOCIATION -,5 PERRYRIDGE RD,GREENWICH,CT,6830,FAIRFIELD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70019,"MILFORD HOSPITAL, INC",300 SEASIDE AVENUE,MILFORD,CT,6460,NEW HAVEN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70020,MIDDLESEX HOSPITAL,28 CRESCENT ST,MIDDLETOWN,CT,6457,MIDDLESEX,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70021,WINDHAM COMM MEM HOSP & HATCH HOSP,112 MANSFIELD AVENUE,WILLIMANTIC,CT,6226,WINDHAM,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70022,YALE-NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,CT,6504,NEW HAVEN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70024,WILLIAM W BACKUS HOSPITAL,326 WASHINGTON ST,NORWICH,CT,6360,NEW LONDON,Acute Care Hospitals,Voluntary non-profit - Other,Yes
70025,HARTFORD HOSPITAL,80 SEYMOUR STREET,HARTFORD,CT,6102,HARTFORD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70027,MANCHESTER MEMORIAL HOSPITAL,71 HAYNES ST,MANCHESTER,CT,6040,HARTFORD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70028,ST VINCENT'S MEDICAL CENTER,2800 MAIN ST,BRIDGEPORT,CT,6606,FAIRFIELD,Acute Care Hospitals,Voluntary non-profit - Church,Yes
70029,BRISTOL HOSPITAL,BREWSTER RD,BRISTOL,CT,6010,HARTFORD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70031,GRIFFIN HOSPITAL,130 DIVISION ST,DERBY,CT,6418,NEW HAVEN,Acute Care Hospitals,Voluntary non-profit - Other,Yes
70033,DANBURY HOSPITAL,24 HOSPITAL AVE,DANBURY,CT,6810,FAIRFIELD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70034,NORWALK HOSPITAL ASSOCIATION,24 STEVENS STREET,NORWALK,CT,6856,FAIRFIELD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
70035,"HOSPITAL OF CENTRAL CONNECTICUT, THE",100 GRAND STREET,NEW BRITAIN,CT,6050,HARTFORD,Acute Care Hospitals,Voluntary non-profit - Other,Yes
70036,JOHN DEMPSEY HOSPITAL,263 FARMINGTON AVE,FARMINGTON,CT,6032,HARTFORD,Acute Care Hospitals,Government - Local,Yes
70038,"CONNECTICUT HOSPICE INC,THE",100 DOUBLE BEACH ROAD,BRANFORD,CT,6405,NEW HAVEN,Acute Care Hospitals,Voluntary non-profit - Private,No
70039,MASONICARE HEALTH CENTER,22 MASONIC AVE,WALLINGFORD,CT,6492,NEW HAVEN,Acute Care Hospitals,Voluntary non-profit - Private,No
70040,HEBREW HOME AND HOSPITAL INC,1 ABRAHMS BOULEVARD,WEST HARTFORD,CT,6117,HARTFORD,Acute Care Hospitals,Voluntary non-profit - Private,No
73300,CONNECTICUT CHILDRENS MEDICAL CENTER,282 WASHINGTON STREET,HARTFORD,CT,6106,HARTFORD,Childrens,Voluntary non-profit - Private,Yes
80001,"CHRISTIANA CARE HEALTH SERVICES, INC.",4755 OGLETOWN-STANTON ROAD,NEWARK,DE,19718,NEW CASTLE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
80003,ST FRANCIS HOSPITAL,7TH AND CLAYTON STS,WILMINGTON,DE,19805,NEW CASTLE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
80004,"BAYHEALTH HOSPITAL, KENT CAMPUS",640 S STATE STREET,DOVER,DE,19901,KENT,Acute Care Hospitals,Voluntary non-profit - Private,Yes
80006,NANTICOKE MEMORIAL HOSPITAL,801 MIDDLEFORD RD,SEAFORD,DE,19973,SUSSEX,Acute Care Hospitals,Voluntary non-profit - Private,Yes
80007,BEEBE MEDICAL CENTER,424 SAVANNAH RD,LEWES,DE,19958,SUSSEX,Acute Care Hospitals,Voluntary non-profit - Private,Yes
80009,BAYHEALTH - MILFORD MEMORIAL HOSPITAL,21 WEST CLARKE AVENUE,MILFORD,DE,19963,SUSSEX,Acute Care Hospitals,Voluntary non-profit - Private,Yes
83300,ALFRED I DUPONT HOSPITAL FOR CHILDREN,1600 ROCKLAND RD PO BOX 269,WILMINGTON,DE,19899,NEW CASTLE,Childrens,Voluntary non-profit - Private,Yes
90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,THE DISTRICT,Acute Care Hospitals,Proprietary,Yes
90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,THE DISTRICT,Acute Care Hospitals,Voluntary non-profit - Other,Yes
90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,THE DISTRICT,Acute Care Hospitals,Voluntary non-profit - Private,Yes
90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,THE DISTRICT,Acute Care Hospitals,Voluntary non-profit - Other,Yes
90006,PROVIDENCE HOSPITAL,1150 VARNUM ST NE,WASHINGTON,DC,20017,THE DISTRICT,Acute Care Hospitals,Voluntary non-profit - Private,Yes
90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,THE DISTRICT,Acute Care Hospitals,Proprietary,Yes
90011,MEDSTAR WASHINGTON HOSPITAL CENTER,110 IRVING ST NW,WASHINGTON,DC,20010,THE DISTRICT,Acute Care Hospitals,Voluntary non-profit - Other,Yes
93300,CHILDREN'S HOSPITAL NMC,"111 MICHIGAN AVE, NW",WASHINGTON,DC,20010,THE DISTRICT,Childrens,Voluntary non-profit - Private,Yes
100001,UF HEALTH JACKSONVILLE,655 W 8TH ST,JACKSONVILLE,FL,32209,DUVAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100002,BETHESDA HOSPITAL EAST,2815 S SEACREST BLVD,BOYNTON BEACH,FL,33435,PALM BEACH,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,52 W UNDERWOOD ST,ORLANDO,FL,32806,ORANGE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100007,FLORIDA HOSPITAL,601 E ROLLINS ST,ORLANDO,FL,32803,ORANGE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100008,BAPTIST HOSPITAL OF MIAMI,8900 N KENDALL DR,MIAMI,FL,33176,MIAMI-DADE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100012,LEE MEMORIAL HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,FL,33901,LEE,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100014,FLORIDA HOSPITAL NEW SMYRNA,401 PALMETTO ST,NEW SMYRNA BEACH,FL,32170,VOLUSIA,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100017,HALIFAX HEALTH MEDICAL CENTER,303 N CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114,VOLUSIA,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100018,NAPLES COMMUNITY HOSPITAL,350 7TH ST N,NAPLES,FL,34102,COLLIER,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100019,HOLMES REGIONAL MEDICAL CENTER,1350 S HICKORY ST,MELBOURNE,FL,32901,BREVARD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100022,JACKSON MEMORIAL HOSPITAL,1611 NW 12TH AVE,MIAMI,FL,33136,MIAMI-DADE,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100023,CITRUS MEMORIAL HOSPITAL,502 W HIGHLAND BLVD,INVERNESS,FL,34452,CITRUS,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100025,SACRED HEART HOSPITAL,5151 N 9TH AVE,PENSACOLA,FL,32504,ESCAMBIA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100026,BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM,615 N BONITA AVE,PANAMA CITY,FL,32401,BAY,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100028,PARRISH MEDICAL CENTER,951 N WASHINGTON AVE,TITUSVILLE,FL,32796,BREVARD,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100029,NORTH SHORE MEDICAL CENTER,1100 NW 95TH ST,MIAMI,FL,33150,MIAMI-DADE,Acute Care Hospitals,Proprietary,Yes
100030,HEALTH CENTRAL,10000 W COLONIAL DR,OCOEE,FL,34761,ORANGE,Acute Care Hospitals,Government - State,Yes
100032,BAYFRONT HEALTH - ST PETERSBURG,701 6TH ST S,SAINT PETERSBURG,FL,33701,PINELLAS,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100034,MOUNT SINAI MEDICAL CENTER,4300 ALTON RD,MIAMI BEACH,FL,33140,MIAMI-DADE,Acute Care Hospitals,Proprietary,Yes
100035,MANATEE MEMORIAL HOSPITAL,206 2ND ST E,BRADENTON,FL,34208,MANATEE,Acute Care Hospitals,Proprietary,Yes
100038,MEMORIAL REGIONAL HOSPITAL,3501 JOHNSON ST,HOLLYWOOD,FL,33021,BROWARD,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100039,BROWARD HEALTH MEDICAL CENTER,1600 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,BROWARD,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100040,ST VINCENT'S MEDICAL CENTER RIVERSIDE,1 SHIRCLIFF WAY,JACKSONVILLE,FL,32204,DUVAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100043,MEASE DUNEDIN HOSPITAL,601 MAIN ST,DUNEDIN,FL,34698,PINELLAS,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100044,MARTIN MEDICAL CENTER,200 SE HOSPITAL AVE,STUART,FL,34995,MARTIN,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100045,FLORIDA HOSPITAL DELAND,701 W PLYMOUTH AVE,DELAND,FL,32720,VOLUSIA,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100046,FLORIDA HOSPITAL ZEPHYRHILLS,7050 GALL BLVD,ZEPHYRHILLS,FL,33541,PASCO,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100047,BAYFRONT HEALTH PUNTA GORDA,809 E MARION AVE,PUNTA GORDA,FL,33950,CHARLOTTE,Acute Care Hospitals,Proprietary,Yes
100048,JAY HOSPITAL,14114 ALABAMA ST,JAY,FL,32565,SANTA ROSA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100049,HIGHLANDS REGIONAL MEDICAL CENTER,3600 S HIGHLANDS AVE,SEBRING,FL,33870,HIGHLANDS,Acute Care Hospitals,Proprietary,Yes
100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,1475 W 49TH ST,HIALEAH,FL,33012,MIAMI-DADE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100051,SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,CLERMONT,FL,34711,LAKE,Acute Care Hospitals,Government - Hospital District or Authority,No
100052,WINTER HAVEN HOSPITAL,200 AVE F NE,WINTER HAVEN,FL,33881,POLK,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100053,HIALEAH HOSPITAL,651 E 25TH ST,HIALEAH,FL,33013,MIAMI-DADE,Acute Care Hospitals,Proprietary,Yes
100054,TWIN CITIES HOSPITAL,2190 HWY 85 N,NICEVILLE,FL,32578,OKALOOSA,Acute Care Hospitals,Proprietary,Yes
100055,FLORIDA HOSPITAL NORTH PINELLAS,1395 S PINELLAS AVE,TARPON SPRINGS,FL,34689,PINELLAS,Acute Care Hospitals,Voluntary non-profit - Other,Yes
100057,FLORIDA HOSPITAL WATERMAN,1000 WATERMAN WAY,TAVARES,FL,32778,LAKE,Acute Care Hospitals,Voluntary non-profit - Church,No
100062,FLORIDA HOSPITAL OCALA,1500 SW 1ST AVE,OCALA,FL,34474,MARION,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100063,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON ST,NEW PORT RICHEY,FL,34652,PASCO,Acute Care Hospitals,Voluntary non-profit - Private,No
100067,ST ANTHONYS HOSPITAL,1200 SEVENTH AVE N,SAINT PETERSBURG,FL,33705,PINELLAS,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,VOLUSIA,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100069,FLORIDA HOSPITAL CARROLLWOOD,7171 N DALE MABRY HWY,TAMPA,FL,33614,HILLSBOROUGH,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100070,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH,540 THE RIALTO,VENICE,FL,34285,SARASOTA,Acute Care Hospitals,Proprietary,Yes
100071,BAYFRONT HEALTH BROOKSVILLE,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,HERNANDO,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100072,FLORIDA HOSPITAL FISH MEMORIAL,1055 SAXON BLVD,ORANGE CITY,FL,32763,VOLUSIA,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100073,HOLY CROSS HOSPITAL,4725 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,BROWARD,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100075,ST JOSEPHS HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,TAMPA,FL,33677,HILLSBOROUGH,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100077,BAYFRONT HEALTH PORT CHARLOTTE,2500 HARBOR BLVD,PORT CHARLOTTE,FL,33952,CHARLOTTE,Acute Care Hospitals,Proprietary,Yes
100080,JFK MEDICAL CENTER,5301 S CONGRESS AVE,ATLANTIS,FL,33462,PALM BEACH,Acute Care Hospitals,Proprietary,Yes
100081,HEALTHMARK REGIONAL MEDICAL CENTER,4413 US HWY 331 S,DEFUNIAK SPRINGS,FL,32435,WALTON,Acute Care Hospitals,Proprietary,Yes
100084,LEESBURG REGIONAL MEDICAL CENTER,600 E DIXIE AVE,LEESBURG,FL,34748,LAKE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100086,BROWARD HEALTH NORTH,201 E SAMPLE RD,POMPANO BEACH,FL,33064,BROWARD,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100087,SARASOTA MEMORIAL HOSPITAL,1700 S TAMIAMI TRL,SARASOTA,FL,34239,SARASOTA,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100088,BAPTIST MEDICAL CENTER JACKSONVILLE,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,DUVAL,Acute Care Hospitals,Voluntary non-profit - Private,No
100090,FLAGLER HOSPITAL,400 HEALTH PARK BLVD,SAINT AUGUSTINE,FL,32086,ST. JOHNS,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100092,STEWARD ROCKLEDGE HOSPITAL,110 LONGWOOD AVE,ROCKLEDGE,FL,32955,BREVARD,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100093,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,FL,32501,ESCAMBIA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100099,LAKE WALES MEDICAL CENTER,410 S 11TH ST,LAKE WALES,FL,33853,POLK,Acute Care Hospitals,Proprietary,Yes
100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,368 NE FRANKLIN ST,LAKE CITY,FL,32055,COLUMBIA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100105,INDIAN RIVER MEDICAL CENTER,1000 36TH ST,VERO BEACH,FL,32960,INDIAN RIVER,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100106,DOCTOR'S MEMORIAL HOSPITAL INC,333 N BYRON BUTLER PKWY,PERRY,FL,32348,TAYLOR,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100107,LEHIGH REGIONAL MEDICAL CENTER,1500 LEE BLVD,LEHIGH ACRES,FL,33936,LEE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100109,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,4200 SUN N LAKE BLVD,SEBRING,FL,33871,HIGHLANDS,Acute Care Hospitals,Voluntary non-profit - Church,No
100110,OSCEOLA REGIONAL MEDICAL CENTER,700 WEST OAK STREET,KISSIMMEE,FL,34741,OSCEOLA,Acute Care Hospitals,Proprietary,Yes
100113,UF HEALTH SHANDS HOSPITAL,1600 SW ARCHER RD,GAINESVILLE,FL,32610,ALACHUA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100117,BAPTIST MEDICAL CENTER - BEACHES,1350 13TH AVE S,JACKSONVILLE BEACH,FL,32250,DUVAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100118,FLORIDA HOSPITAL FLAGLER,60 MEMORIAL MEDICAL PKWY,PALM COAST,FL,32164,FLAGLER,Acute Care Hospitals,Voluntary non-profit - Church,Yes
100121,BARTOW REGIONAL MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,FL,33831,POLK,Acute Care Hospitals,Proprietary,Yes
100122,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,32539,OKALOOSA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100124,SANTA ROSA MEDICAL CENTER,6002 BERRYHILL RD,MILTON,FL,32570,SANTA ROSA,Acute Care Hospitals,Proprietary,Yes
100125,HOMESTEAD HOSPITAL,975 BAPTIST WAY,HOMESTEAD,FL,33033,MIAMI-DADE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100126,PALMS OF PASADENA HOSPITAL,1501 PASADENA AVE S,SAINT PETERSBURG,FL,33707,PINELLAS,Acute Care Hospitals,Proprietary,Yes
100127,MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,FL,33756,PINELLAS,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100128,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIR,TAMPA,FL,33606,HILLSBOROUGH,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100130,LAKESIDE MEDICAL CENTER,39200 HOOKER HWY,BELLE GLADE,FL,33430,PALM BEACH,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100131,AVENTURA HOSPITAL AND MEDICAL CENTER,20900 BISCAYNE BLVD,AVENTURA,FL,33180,MIAMI-DADE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100132,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,33563,HILLSBOROUGH,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100134,ED FRASER MEMORIAL HOSPITAL,159 N 3RD ST,MACCLENNY,FL,32063,BAKER,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100135,TALLAHASSEE MEMORIAL HOSPITAL,1300 MICCOSUKEE RD,TALLAHASSEE,FL,32308,LEON,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100137,HEART OF FLORIDA REGIONAL MEDICAL CENTER,40100 US HWY 27 N,DAVENPORT,FL,33837,POLK,Acute Care Hospitals,Proprietary,Yes
100140,BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,FL,32034,NASSAU,Acute Care Hospitals,Government - Local,No
100142,JACKSON HOSPITAL,4250 HOSPITAL DR,MARIANNA,FL,32446,JACKSON,Acute Care Hospitals,Government - Hospital District or Authority,Yes
100150,LOWER KEYS MEDICAL CENTER,5900 COLLEGE ROAD,KEY WEST,FL,33040,MONROE,Acute Care Hospitals,Proprietary,Yes
100151,MAYO CLINIC,4500 SAN PABLO RD,JACKSONVILLE,FL,32224,DUVAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100154,SOUTH MIAMI HOSPITAL,6200 SW 73RD ST,SOUTH MIAMI,FL,33143,MIAMI-DADE,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100156,LAKE CITY MEDICAL CENTER,340 NW COMMERCE DR,LAKE CITY,FL,32055,COLUMBIA,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100157,LAKELAND REGIONAL MEDICAL CENTER,1324 LAKELAND HILLS BLVD,LAKELAND,FL,33805,POLK,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100161,CENTRAL FLORIDA REGIONAL HOSPITAL,1401 W SEMINOLE BLVD,SANFORD,FL,32771,SEMINOLE,Acute Care Hospitals,Proprietary,Yes
100166,DOCTORS HOSPITAL OF SARASOTA,5731 BEE RIDGE RD,SARASOTA,FL,34233,SARASOTA,Acute Care Hospitals,Proprietary,Yes
100167,PLANTATION GENERAL HOSPITAL,401 NW 42ND AVE,PLANTATION,FL,33317,BROWARD,Acute Care Hospitals,Proprietary,Yes
100168,BOCA RATON REGIONAL HOSPITAL,800 MEADOWS RD,BOCA RATON,FL,33486,PALM BEACH,Acute Care Hospitals,Voluntary non-profit - Private,Yes
100173,FLORIDA HOSPITAL TAMPA,3100 E FLETCHER AVE,TAMPA,FL,33613,HILLSBOROUGH,Acute Care Hospitals,Voluntary non-profit - Private,No
